id,loan_status
62332,0.00032489488
62333,0.06562836
62334,0.0032023906
62335,0.02527138
62336,0.99631715
62337,0.0022517187
62338,0.0013053152
62339,0.31984577
62340,0.014763807
62341,0.016353915
62342,0.98835397
62343,0.006832958
62344,0.01429327
62345,0.004266445
62346,0.028017486
62347,0.0010435092
62348,0.13047868
62349,0.0012014294
62350,0.9946643
62351,0.019337136
62352,0.016583875
62353,0.0016570723
62354,0.09161958
62355,0.02628748
62356,0.996761
62357,0.0059477417
62358,0.009925134
62359,0.009428172
62360,0.0026851771
62361,0.00893852
62362,0.89009416
62363,0.99861336
62364,0.077957176
62365,0.021334123
62366,0.027925843
62367,0.013744284
62368,0.044454165
62369,0.040268607
62370,0.98953336
62371,0.086297795
62372,0.0034011833
62373,0.2353192
62374,0.004066295
62375,0.0036245016
62376,0.4992182
62377,0.018527985
62378,0.25318664
62379,0.008503797
62380,0.0021625175
62381,0.013351071
62382,0.9754108
62383,0.004297117
62384,0.00051994954
62385,0.0068321587
62386,0.064018115
62387,0.9936784
62388,0.9150282
62389,0.00962839
62390,0.0002956232
62391,0.96468186
62392,0.0179393
62393,0.008577157
62394,0.0063253874
62395,0.09721242
62396,0.048938658
62397,0.006436523
62398,0.050285794
62399,0.0006062311
62400,0.30218676
62401,0.034444008
62402,0.013324778
62403,0.0014157433
62404,0.24485086
62405,0.005464243
62406,0.04000314
62407,0.028530475
62408,0.06473595
62409,0.068832815
62410,0.035957668
62411,0.06398472
62412,0.007036953
62413,0.32177728
62414,0.0025119963
62415,0.0022602933
62416,0.0036904102
62417,0.1791572
62418,0.0014761806
62419,0.0029415677
62420,0.028797561
62421,0.0045463447
62422,0.06330377
62423,0.0049570072
62424,0.000750201
62425,0.003286322
62426,0.032257646
62427,0.0014580694
62428,0.0032107702
62429,0.004311383
62430,0.09232697
62431,0.94998276
62432,0.041905276
62433,0.0069380566
62434,0.002305066
62435,0.0071960087
62436,0.06720953
62437,0.003706825
62438,0.0059376513
62439,0.028733388
62440,0.99255705
62441,0.07995889
62442,0.0016921696
62443,0.0014817218
62444,0.058591083
62445,0.029634248
62446,0.040596288
62447,0.0016162291
62448,0.9859701
62449,0.016481558
62450,0.005215604
62451,0.0007063346
62452,0.019224986
62453,0.0424416
62454,0.023287395
62455,0.9840517
62456,0.0108916275
62457,0.0009563604
62458,0.00889041
62459,0.004106367
62460,0.006506452
62461,0.26076785
62462,0.0061479495
62463,0.94287694
62464,0.96545815
62465,0.9859698
62466,0.34122413
62467,0.039692484
62468,0.28544244
62469,0.9977664
62470,0.030690359
62471,0.24915516
62472,0.0090180375
62473,0.024289666
62474,0.02164435
62475,0.9825738
62476,0.08720619
62477,0.8154697
62478,0.36437115
62479,0.05268606
62480,0.0038242748
62481,0.09747416
62482,0.49721915
62483,0.06707828
62484,0.0039981813
62485,0.016362553
62486,0.00087043
62487,0.03308932
62488,0.0004202075
62489,0.014157385
62490,0.026773715
62491,0.15155947
62492,0.07189095
62493,0.03867607
62494,0.23998076
62495,0.9834167
62496,0.00079472584
62497,0.042805202
62498,0.010376277
62499,0.007167823
62500,0.0058839656
62501,0.035672475
62502,0.96950924
62503,0.0023113834
62504,0.8671404
62505,0.013542132
62506,0.014862881
62507,0.027685689
62508,0.07322312
62509,0.05213521
62510,0.116393134
62511,0.12985381
62512,0.032488316
62513,0.022695493
62514,0.91143936
62515,0.0004948985
62516,0.028813435
62517,0.00073426246
62518,0.0014520993
62519,0.99590504
62520,0.0063988203
62521,0.0012871264
62522,0.011323748
62523,0.003938863
62524,0.0251794
62525,0.10734861
62526,0.993228
62527,0.05172986
62528,0.97886527
62529,0.0067734746
62530,0.010267982
62531,0.023488903
62532,0.018898465
62533,0.07915697
62534,0.02477357
62535,0.99445504
62536,0.021171533
62537,0.0015162361
62538,0.98923093
62539,0.0019091408
62540,0.25450033
62541,0.9379872
62542,0.04515727
62543,0.008180127
62544,0.010512387
62545,0.00227434
62546,0.11014519
62547,0.86170745
62548,0.00041086262
62549,0.0016619974
62550,0.12131404
62551,0.0020891181
62552,0.9785454
62553,0.062812224
62554,0.010307103
62555,0.0027903614
62556,0.0014143748
62557,0.03746468
62558,0.033132523
62559,0.009989548
62560,0.09943647
62561,0.027329182
62562,0.004408098
62563,0.004196346
62564,0.21491198
62565,0.09334625
62566,0.010340745
62567,0.0032250448
62568,0.08168149
62569,0.00027735688
62570,0.07454443
62571,0.025057204
62572,0.0053895395
62573,0.017316429
62574,0.0025939546
62575,0.021628682
62576,0.050710425
62577,0.010413522
62578,0.05115395
62579,0.100872695
62580,0.004632686
62581,0.10163045
62582,0.093360625
62583,0.00097191124
62584,0.9454917
62585,0.023871006
62586,0.97559005
62587,0.039613724
62588,0.0073442305
62589,0.0011714079
62590,0.0006372435
62591,0.2035935
62592,0.011943438
62593,0.0043924325
62594,0.9961473
62595,0.12993878
62596,0.07557681
62597,0.030667499
62598,0.0047837235
62599,0.0050887302
62600,0.009646881
62601,0.0052719833
62602,0.044483006
62603,0.8663848
62604,0.0094238045
62605,0.053069014
62606,0.9697869
62607,0.0715426
62608,0.1145643
62609,0.9985089
62610,0.017380713
62611,0.00096168055
62612,0.00049442105
62613,0.08073807
62614,0.8526239
62615,0.0061884485
62616,0.011672842
62617,0.99972767
62618,6.79681e-05
62619,0.117206
62620,0.9066955
62621,0.0012458095
62622,0.004783955
62623,0.13005322
62624,0.1238024
62625,0.025019372
62626,0.0061767087
62627,0.98123723
62628,0.0010647805
62629,0.056129504
62630,0.33874702
62631,0.048397493
62632,0.026575994
62633,0.012656325
62634,0.045481153
62635,0.004720775
62636,0.004803535
62637,0.99120516
62638,0.07751
62639,0.10338142
62640,0.100637674
62641,0.0006196845
62642,0.41586864
62643,0.011902454
62644,0.01728227
62645,0.7268814
62646,0.064315304
62647,0.0029267278
62648,0.027156662
62649,0.011257965
62650,0.0056431843
62651,0.1806288
62652,0.018528013
62653,0.0002684941
62654,0.006511049
62655,0.37539163
62656,0.0020721555
62657,0.18605353
62658,0.04838515
62659,0.0017612642
62660,0.0019956715
62661,0.0014793363
62662,0.0050538853
62663,0.9994893
62664,0.025386456
62665,0.049224835
62666,0.9836574
62667,0.0019168131
62668,0.03404476
62669,0.038092893
62670,0.0011778555
62671,0.07980691
62672,0.008266073
62673,0.010069827
62674,0.0153998425
62675,0.008492524
62676,0.03654797
62677,0.21873158
62678,0.0044135693
62679,0.027354578
62680,0.014381768
62681,0.012152286
62682,0.045600615
62683,0.037099164
62684,0.0035019158
62685,0.13018401
62686,0.20700039
62687,0.99535525
62688,0.045190793
62689,0.0027245202
62690,0.047146097
62691,0.983817
62692,0.01769806
62693,0.96604407
62694,0.0010333783
62695,0.042155296
62696,0.99970573
62697,0.0054000146
62698,0.42655602
62699,0.078056425
62700,0.040169246
62701,0.006601694
62702,0.053319003
62703,0.94940066
62704,0.003627363
62705,0.00073068193
62706,0.94267845
62707,0.9681416
62708,0.013230116
62709,0.09332091
62710,0.007945722
62711,0.3159109
62712,0.0023939644
62713,0.99866426
62714,0.00855308
62715,0.9935456
62716,0.0012440361
62717,0.00095924496
62718,0.991169
62719,0.00590624
62720,0.0015992223
62721,0.00050417637
62722,0.005502506
62723,0.0014889785
62724,0.0021007904
62725,0.006616123
62726,0.004158125
62727,0.0040628803
62728,0.00633154
62729,0.15794094
62730,0.96638364
62731,0.043376315
62732,0.94516575
62733,0.4146758
62734,0.04941407
62735,0.003940663
62736,0.088660486
62737,0.008564555
62738,0.009388119
62739,0.0032367923
62740,0.011506646
62741,0.024945293
62742,0.16588555
62743,0.98701
62744,0.0060861786
62745,0.0065168133
62746,0.0010818384
62747,0.053716023
62748,0.055982016
62749,0.124308616
62750,0.013208631
62751,0.9949544
62752,0.011433787
62753,0.009502749
62754,0.97294927
62755,0.04455978
62756,0.028239394
62757,0.0022728886
62758,0.00806568
62759,0.025359057
62760,0.98288697
62761,0.06863531
62762,0.017229192
62763,0.00064618204
62764,0.08807631
62765,0.00067244476
62766,0.01876748
62767,0.008550307
62768,0.0040007927
62769,0.12295298
62770,0.014558505
62771,0.0030062932
62772,0.0066535342
62773,0.17378996
62774,0.00857421
62775,0.009571127
62776,0.04356785
62777,0.0062643643
62778,0.010663493
62779,0.1686864
62780,0.016943617
62781,0.00489052
62782,0.006042855
62783,0.9849459
62784,0.7899812
62785,0.053771358
62786,0.0072417334
62787,0.048896383
62788,0.20900126
62789,0.013555803
62790,0.02301818
62791,0.036691867
62792,0.0023252545
62793,0.09793594
62794,0.06722087
62795,0.0070691085
62796,0.023271283
62797,0.28967828
62798,0.06866706
62799,0.9949785
62800,0.99606186
62801,0.03749422
62802,0.19128549
62803,0.0026539783
62804,0.028348237
62805,0.0017068814
62806,0.8922183
62807,0.002078922
62808,0.0042626183
62809,0.00031285404
62810,0.010505064
62811,0.0039668814
62812,0.01888854
62813,0.0030105151
62814,0.002121815
62815,0.97082716
62816,0.09277447
62817,0.0067062257
62818,0.0016419417
62819,0.028995696
62820,0.011065474
62821,0.9865502
62822,0.072869085
62823,0.018819468
62824,0.9900941
62825,0.9851909
62826,0.011792726
62827,0.038996875
62828,0.012992345
62829,0.031154849
62830,0.0024475956
62831,0.28178936
62832,0.015620118
62833,0.0597311
62834,0.01993563
62835,0.0043482
62836,0.008471418
62837,0.046217855
62838,0.0028026588
62839,0.13476163
62840,0.029508652
62841,0.019159347
62842,0.388685
62843,0.53317565
62844,0.98612124
62845,0.07498883
62846,0.21126312
62847,0.0026579811
62848,0.00694813
62849,0.015369123
62850,0.003716352
62851,0.031311568
62852,0.9760165
62853,0.17516588
62854,0.026070593
62855,0.082023166
62856,0.0037425589
62857,0.0049301516
62858,0.010896488
62859,0.93239635
62860,0.11213854
62861,0.23541522
62862,0.09274736
62863,0.00053541345
62864,0.0010241225
62865,0.0333779
62866,0.68085593
62867,0.004266893
62868,0.1722753
62869,0.23719291
62870,0.36901057
62871,0.011562132
62872,0.0014220766
62873,0.007178809
62874,0.00069957913
62875,0.0008346448
62876,0.0012200304
62877,0.98178655
62878,0.04185771
62879,0.033429332
62880,0.004686945
62881,0.074060075
62882,0.002367572
62883,0.38532183
62884,0.0047807433
62885,0.011009681
62886,0.014481889
62887,0.0032877892
62888,0.0014783301
62889,0.04768942
62890,0.02347305
62891,0.9903527
62892,0.04249082
62893,0.99494815
62894,0.015227363
62895,0.014164368
62896,0.0009829552
62897,0.0477512
62898,0.0010273746
62899,0.00272109
62900,0.06937112
62901,0.0065074596
62902,0.98832315
62903,0.0026649437
62904,0.03213716
62905,0.025431203
62906,0.0031014155
62907,0.018313836
62908,0.008209507
62909,0.06304004
62910,0.02082103
62911,0.035056055
62912,0.0011224888
62913,0.13311154
62914,0.9752349
62915,0.025620997
62916,0.056367267
62917,0.008537321
62918,0.04200179
62919,0.00072715833
62920,0.0035408388
62921,0.074370965
62922,0.00052758725
62923,0.003479616
62924,0.88096046
62925,0.07136267
62926,0.04390915
62927,0.0034330983
62928,0.99684983
62929,0.004227615
62930,0.9750562
62931,0.0049835513
62932,0.0017882541
62933,0.07539311
62934,0.041278016
62935,0.0055620386
62936,0.9167039
62937,0.06604585
62938,0.0005757545
62939,0.00016620907
62940,0.92679656
62941,0.027863715
62942,0.014386507
62943,0.6556429
62944,0.021775542
62945,0.07558444
62946,0.051424813
62947,0.10345802
62948,0.018380255
62949,0.2704113
62950,0.94239116
62951,0.015567922
62952,0.065990224
62953,0.0018006123
62954,0.003526353
62955,0.00056359073
62956,0.0019829678
62957,0.00040670394
62958,0.00796262
62959,0.036765676
62960,0.68842936
62961,0.025740545
62962,0.04244779
62963,0.031799108
62964,0.12587003
62965,0.0013965513
62966,0.07803917
62967,0.9842365
62968,0.123328775
62969,0.10013259
62970,0.012320859
62971,0.16833009
62972,0.06882194
62973,0.46512905
62974,0.02896142
62975,0.03552938
62976,0.007830168
62977,0.0051039886
62978,0.66008854
62979,0.093461156
62980,0.003737797
62981,0.9062806
62982,0.012678593
62983,0.018682921
62984,0.007570288
62985,0.007815955
62986,0.98395073
62987,0.001264522
62988,0.009763299
62989,0.058932457
62990,0.05469551
62991,0.047748685
62992,0.003937191
62993,0.022849092
62994,0.010984244
62995,0.83953863
62996,0.010190472
62997,0.0922441
62998,0.06085847
62999,0.011055101
63000,0.0047284546
63001,0.0014660081
63002,0.0055300565
63003,0.013564414
63004,0.029093282
63005,0.011293201
63006,0.08898442
63007,0.011589264
63008,0.025520429
63009,0.02131737
63010,0.01469115
63011,0.0039830245
63012,0.00125074
63013,0.01488982
63014,0.008548832
63015,0.0049805846
63016,0.0037513662
63017,0.08642257
63018,0.008296501
63019,0.002002442
63020,0.9807417
63021,0.06650242
63022,0.03223784
63023,0.0063622803
63024,0.0006160373
63025,0.06347318
63026,0.9877868
63027,0.99432856
63028,0.23388304
63029,0.9917325
63030,0.0016244674
63031,0.09026946
63032,0.19746529
63033,0.006935383
63034,0.093390346
63035,0.0487664
63036,0.0017198086
63037,0.067356184
63038,0.002375651
63039,0.00025089167
63040,0.008934479
63041,0.9963625
63042,0.00063474855
63043,0.009547475
63044,0.12639713
63045,0.0010858088
63046,0.005082872
63047,0.43042687
63048,0.011204863
63049,0.26334435
63050,0.999648
63051,0.011546943
63052,0.09288566
63053,0.00032773675
63054,0.0019009301
63055,0.0057411236
63056,0.040711135
63057,0.010221204
63058,0.0094947005
63059,0.98566645
63060,0.003378129
63061,0.0009354415
63062,0.025567187
63063,0.011920064
63064,0.045975745
63065,0.0009477359
63066,0.015901765
63067,0.0218054
63068,0.028610576
63069,0.0003125902
63070,0.17614934
63071,0.999977
63072,0.006772579
63073,0.19423991
63074,0.39328277
63075,0.0021432003
63076,0.019176671
63077,0.011311908
63078,0.07996318
63079,0.13132435
63080,0.007229882
63081,0.0072088903
63082,0.005750252
63083,0.18662024
63084,0.09226173
63085,0.0773267
63086,0.99759597
63087,0.009536352
63088,0.058541708
63089,0.1653128
63090,0.051311333
63091,0.072244406
63092,0.0043261093
63093,0.072633155
63094,0.013755602
63095,0.0011685059
63096,0.16386461
63097,0.03351219
63098,0.014875308
63099,0.99688894
63100,0.0069631855
63101,0.023762926
63102,0.059580944
63103,0.0017863994
63104,0.007899261
63105,0.027163774
63106,0.0041394485
63107,0.005432173
63108,0.17024145
63109,0.0028013785
63110,0.04550387
63111,0.3776764
63112,0.9812206
63113,0.0049608373
63114,0.004865891
63115,0.07909943
63116,0.04774359
63117,0.0071089515
63118,0.007111062
63119,0.24442632
63120,0.00025821757
63121,0.0034694918
63122,0.038559582
63123,0.91708994
63124,0.0043005575
63125,0.07612515
63126,0.010496503
63127,0.034911342
63128,0.07206664
63129,0.002539864
63130,0.030854573
63131,0.0041033085
63132,0.006911047
63133,0.8949436
63134,0.9920724
63135,0.0037509294
63136,0.97677475
63137,0.07315652
63138,0.08958925
63139,0.0058743926
63140,0.9347175
63141,0.0132503435
63142,0.07517888
63143,0.002498681
63144,0.034295786
63145,0.06953405
63146,0.0023189313
63147,0.0738574
63148,0.035870455
63149,0.08591745
63150,0.99187076
63151,0.0021083972
63152,0.97647923
63153,0.9994954
63154,0.041602623
63155,0.05567162
63156,0.008136399
63157,0.00046338633
63158,0.072033755
63159,0.020743331
63160,0.03128344
63161,0.02583847
63162,0.014037409
63163,0.002895572
63164,0.005894691
63165,0.001813735
63166,0.06973024
63167,0.0062319585
63168,0.021809453
63169,0.00231314
63170,0.03863441
63171,0.0016816397
63172,0.0010476366
63173,0.9126674
63174,0.0156235285
63175,0.00874961
63176,0.003984442
63177,0.5182739
63178,0.021590188
63179,0.06507468
63180,0.0065295235
63181,0.07638931
63182,0.0011253393
63183,0.0015769124
63184,0.0047468306
63185,0.0838628
63186,0.006334835
63187,0.18823229
63188,0.0149209695
63189,0.31121033
63190,0.2778079
63191,0.033271004
63192,0.09047583
63193,0.1849519
63194,0.01579518
63195,0.012156529
63196,0.99501365
63197,0.009702285
63198,0.17913245
63199,0.00790522
63200,0.0119164195
63201,0.047997765
63202,0.008714853
63203,0.019228691
63204,0.03306613
63205,0.023827426
63206,0.32817972
63207,0.23111464
63208,0.000994447
63209,0.008267046
63210,0.92783314
63211,0.1313081
63212,0.13358949
63213,0.18301788
63214,0.025856074
63215,0.36001757
63216,0.0017755657
63217,0.023977648
63218,0.100198805
63219,0.989466
63220,0.03909647
63221,0.9732625
63222,0.02149854
63223,0.018224632
63224,0.0012329486
63225,0.0135468785
63226,0.016512489
63227,0.0021617159
63228,0.0032260765
63229,0.02924922
63230,0.07435412
63231,0.04643045
63232,0.96708804
63233,0.019199815
63234,0.0747275
63235,0.008833663
63236,0.002231183
63237,0.010902256
63238,0.0815106
63239,0.0107827615
63240,0.9953761
63241,0.0007817463
63242,0.0070227263
63243,0.006838503
63244,0.067720294
63245,0.0013495538
63246,0.0032529475
63247,0.15336485
63248,0.9766812
63249,0.0019965977
63250,0.0075732046
63251,0.01879268
63252,0.028683543
63253,0.0135778645
63254,0.0019193963
63255,0.0017948219
63256,0.99255836
63257,0.0012774409
63258,0.03832591
63259,0.010948072
63260,0.004545557
63261,0.54730535
63262,0.08241472
63263,0.12384351
63264,0.096759744
63265,0.010304404
63266,0.007279175
63267,0.99519736
63268,0.03837698
63269,0.0014773766
63270,0.00470397
63271,0.00013954582
63272,0.006963083
63273,0.00834458
63274,0.06283357
63275,0.057052054
63276,0.00071492913
63277,0.0080030095
63278,0.09689544
63279,0.01360888
63280,0.03770127
63281,0.008688523
63282,0.0005581915
63283,0.4920583
63284,0.019492751
63285,0.9431629
63286,0.0046714437
63287,0.00061689573
63288,0.98221415
63289,0.027006244
63290,0.033940338
63291,0.017591283
63292,0.38259584
63293,0.011484437
63294,0.0118975425
63295,0.023444364
63296,0.98862594
63297,0.0045099896
63298,0.0223127
63299,0.003056683
63300,0.2431669
63301,0.014841072
63302,0.0003592921
63303,0.48486137
63304,0.19564131
63305,0.93828297
63306,0.00080777914
63307,0.006405226
63308,0.026119165
63309,0.004037878
63310,0.001972852
63311,0.013762375
63312,0.01604994
63313,0.000761954
63314,0.9829668
63315,0.010865045
63316,0.00072588027
63317,0.13261732
63318,0.017079754
63319,0.005069903
63320,0.9697631
63321,0.99818486
63322,0.20639013
63323,0.06072631
63324,0.00095270947
63325,0.008502282
63326,0.22396699
63327,0.014573653
63328,0.06652374
63329,0.00064958277
63330,0.0047636703
63331,0.0048365104
63332,0.031086788
63333,0.01659454
63334,0.0386538
63335,0.4529165
63336,0.0074148704
63337,0.9994629
63338,0.10923539
63339,0.059616182
63340,0.011593302
63341,0.07415609
63342,0.21801916
63343,0.012307422
63344,0.060520876
63345,0.058020856
63346,0.015195476
63347,0.15913554
63348,0.94714344
63349,0.62628555
63350,0.9756261
63351,0.018726407
63352,0.0020244073
63353,0.045755282
63354,0.0009163809
63355,0.0043000476
63356,0.0010248505
63357,0.0067387884
63358,0.005846035
63359,0.011005715
63360,0.009820174
63361,0.0034385514
63362,0.0013164894
63363,0.019314507
63364,0.026191406
63365,0.8252029
63366,0.6542661
63367,0.004297959
63368,0.3496798
63369,0.17236003
63370,0.018385608
63371,0.03542145
63372,0.92365867
63373,0.99725753
63374,0.003162228
63375,0.092443354
63376,0.008447863
63377,0.0017253293
63378,0.05048415
63379,0.00035539438
63380,0.01752299
63381,0.001527525
63382,0.05227042
63383,0.06840824
63384,0.019752173
63385,0.0011270382
63386,0.06637842
63387,0.010580907
63388,0.021452505
63389,0.040611073
63390,0.18671249
63391,0.033649653
63392,0.74046403
63393,0.04810543
63394,0.001137189
63395,0.95547056
63396,0.0070569157
63397,0.06273224
63398,0.008435407
63399,0.008305153
63400,0.9800622
63401,0.003415542
63402,0.033859804
63403,0.94916236
63404,0.035869736
63405,0.91283303
63406,0.0007272034
63407,0.0048762783
63408,0.02025319
63409,0.017098447
63410,0.0048686694
63411,0.002357504
63412,0.0072522033
63413,0.004119087
63414,0.26749635
63415,0.02457985
63416,0.30812186
63417,0.05017691
63418,0.0020327738
63419,0.03856218
63420,0.0040953914
63421,0.12331215
63422,0.0037433554
63423,0.011468223
63424,0.0008132755
63425,0.24868186
63426,0.024660822
63427,0.0042249584
63428,0.0048353723
63429,0.001833785
63430,0.021097029
63431,0.00056794466
63432,0.003118121
63433,0.0037094427
63434,0.04882456
63435,0.09378311
63436,0.081293225
63437,0.026128674
63438,0.0018940909
63439,0.03634013
63440,0.008578402
63441,0.0126708
63442,0.065853074
63443,0.041466236
63444,0.021820648
63445,0.004835028
63446,0.9984906
63447,0.03263024
63448,0.1250784
63449,0.03219827
63450,0.00156991
63451,0.014129041
63452,0.013241881
63453,0.046418585
63454,0.9275653
63455,0.01231304
63456,0.001748881
63457,0.014947296
63458,0.011356129
63459,0.022365423
63460,0.023689553
63461,0.017008
63462,0.02461025
63463,0.01529086
63464,0.030691346
63465,0.0059440155
63466,0.00692598
63467,0.009771323
63468,0.0023631013
63469,0.022375783
63470,0.0066689313
63471,0.03935759
63472,0.002831742
63473,0.16155025
63474,0.012482779
63475,0.6528713
63476,0.047252372
63477,0.0087176375
63478,0.18737663
63479,0.12231752
63480,0.010817361
63481,0.0030817946
63482,0.0071016783
63483,0.050276246
63484,0.26908794
63485,0.00025873163
63486,0.31883013
63487,0.5785121
63488,0.9716898
63489,0.0041112625
63490,0.069204755
63491,0.02718874
63492,0.0043330938
63493,0.0010562028
63494,0.83627397
63495,0.0043615787
63496,0.0031844766
63497,0.009284052
63498,0.029950853
63499,0.9498051
63500,0.0016859254
63501,0.04531502
63502,0.9597755
63503,0.9984029
63504,0.0013632735
63505,0.97890955
63506,0.0007510136
63507,0.1516018
63508,0.04871799
63509,0.013129955
63510,0.0003632452
63511,0.0058044908
63512,0.9981108
63513,0.002123173
63514,0.93665195
63515,0.241364
63516,0.16389185
63517,0.025987212
63518,0.0024406025
63519,0.026567686
63520,0.022229139
63521,0.008146171
63522,0.04456161
63523,0.11715319
63524,0.19252081
63525,0.7530755
63526,0.008398654
63527,0.013134869
63528,0.02835129
63529,0.010274487
63530,6.618853e-05
63531,0.043858834
63532,0.14611425
63533,0.12896846
63534,0.0055787107
63535,0.0023397328
63536,0.0033002666
63537,0.033651438
63538,0.022502765
63539,0.22282249
63540,0.14161839
63541,0.01126882
63542,0.0015032945
63543,0.1294145
63544,0.0029864158
63545,0.039495517
63546,0.0021774657
63547,0.06764534
63548,0.0088181
63549,0.0048483973
63550,0.11928213
63551,0.037599877
63552,0.026745478
63553,0.017124366
63554,0.01785301
63555,0.0441098
63556,0.024416046
63557,0.3617181
63558,0.010345088
63559,0.033803783
63560,0.030922163
63561,0.9898595
63562,0.00059069553
63563,0.99111134
63564,0.002685333
63565,0.17771776
63566,0.02755864
63567,0.9838049
63568,0.011654196
63569,0.0007171117
63570,0.9732464
63571,0.17790136
63572,0.0045074406
63573,0.010692704
63574,0.05504305
63575,0.034870952
63576,0.041234702
63577,0.013563808
63578,0.97704417
63579,0.00011837942
63580,0.004597786
63581,0.00045120288
63582,0.033842944
63583,0.036906365
63584,0.05848441
63585,0.01034965
63586,0.035377193
63587,0.055655643
63588,0.13585347
63589,0.23735596
63590,0.023924993
63591,0.0083916355
63592,0.004379094
63593,0.044030268
63594,0.005570966
63595,0.015082173
63596,0.0159204
63597,0.03557286
63598,0.94701266
63599,0.31507888
63600,0.9680241
63601,0.987581
63602,0.9778422
63603,0.008217645
63604,0.03593604
63605,0.21680515
63606,0.6778181
63607,0.008740842
63608,0.9998648
63609,0.09083317
63610,0.0044187745
63611,0.0001635057
63612,0.023688242
63613,0.09579163
63614,0.0013975286
63615,0.0041822856
63616,0.00089522783
63617,0.31798849
63618,0.13104035
63619,0.0016511187
63620,0.9518144
63621,0.11750104
63622,0.9965017
63623,0.2065895
63624,0.23858276
63625,0.054977074
63626,0.0009961863
63627,0.0044422434
63628,0.9778781
63629,0.018496614
63630,0.0010291713
63631,0.035771903
63632,0.003782664
63633,0.034393553
63634,0.00783222
63635,0.0086516915
63636,0.019539395
63637,0.025127927
63638,0.042258956
63639,0.05491045
63640,0.113589644
63641,0.048309118
63642,0.023007985
63643,0.005642101
63644,0.017239133
63645,0.0021488245
63646,0.00036499853
63647,0.075043656
63648,0.029991973
63649,0.00819907
63650,0.9726911
63651,0.014983138
63652,0.0011272813
63653,0.060605086
63654,0.0017698556
63655,0.23710747
63656,0.00085848785
63657,0.065621704
63658,0.005010943
63659,0.0006859612
63660,0.008825379
63661,0.12250478
63662,0.12811545
63663,0.0061984453
63664,0.011867952
63665,0.0018876124
63666,0.0066428967
63667,0.07902498
63668,0.018185008
63669,0.0059805852
63670,0.055097915
63671,0.009420111
63672,0.03868198
63673,0.00779463
63674,0.010365123
63675,0.0030513783
63676,0.021927416
63677,0.09551354
63678,0.079200044
63679,0.0043903436
63680,0.88382363
63681,0.02172524
63682,0.029748976
63683,0.023352368
63684,0.008092443
63685,0.45789805
63686,0.0015840138
63687,0.0023001574
63688,0.022215385
63689,0.30396783
63690,0.7220151
63691,0.28828016
63692,0.030074464
63693,0.025168806
63694,0.0061214846
63695,0.32775927
63696,0.057980523
63697,0.020883817
63698,0.0020889689
63699,0.013146215
63700,0.014771494
63701,0.0016233232
63702,0.022322522
63703,0.07080257
63704,0.0011389762
63705,0.038419623
63706,0.04554556
63707,0.00091242633
63708,0.00056251336
63709,0.055096332
63710,0.107000366
63711,0.4110184
63712,0.023479708
63713,0.8860438
63714,0.026152661
63715,0.05103065
63716,0.011594411
63717,0.0072979126
63718,0.00056600355
63719,0.0027610245
63720,0.0057173
63721,0.026020667
63722,0.18230994
63723,0.0014240002
63724,0.2521137
63725,0.81745124
63726,0.02056761
63727,0.9889846
63728,0.0070361565
63729,0.0010944669
63730,0.0063316664
63731,0.03706505
63732,0.36407998
63733,0.0139765525
63734,0.07968422
63735,0.011519443
63736,0.11352908
63737,0.31192636
63738,0.058933835
63739,0.029999346
63740,0.0014406595
63741,0.105289795
63742,0.059009638
63743,0.034113683
63744,0.07385446
63745,0.98878634
63746,0.045885097
63747,0.028098289
63748,0.067650214
63749,0.004633257
63750,0.0042655924
63751,0.939207
63752,0.0013745112
63753,0.05265448
63754,0.8091026
63755,0.025950233
63756,0.21308964
63757,0.013078013
63758,0.007969584
63759,0.009959234
63760,0.08243603
63761,0.08596238
63762,0.9403956
63763,0.045522638
63764,0.077338696
63765,0.016317924
63766,0.9910334
63767,0.039438196
63768,0.092940904
63769,0.13171797
63770,0.024723817
63771,0.012180241
63772,0.0052920864
63773,0.0029049637
63774,0.09778525
63775,0.015085935
63776,0.000989125
63777,0.011005113
63778,0.8434007
63779,0.011202006
63780,0.07509168
63781,0.07436549
63782,0.0054846923
63783,0.0011765083
63784,0.34601408
63785,0.0027306175
63786,0.017307028
63787,0.02171335
63788,0.46888304
63789,0.5978261
63790,0.0016558534
63791,0.0066043497
63792,0.0017010649
63793,0.00228711
63794,0.0036843242
63795,0.99652916
63796,0.15309379
63797,0.005440199
63798,0.15869853
63799,0.5603836
63800,0.27407447
63801,0.0007197281
63802,0.10517306
63803,0.24678174
63804,0.06556425
63805,0.9649254
63806,0.002385039
63807,0.034340996
63808,0.027039817
63809,0.041277885
63810,0.013311575
63811,0.9616462
63812,0.002199171
63813,0.043549955
63814,0.0047861007
63815,0.003452608
63816,0.9987035
63817,0.0024138282
63818,0.017936956
63819,0.034353722
63820,0.011980572
63821,0.0018041726
63822,0.011396286
63823,0.06955944
63824,0.00075567566
63825,0.036970153
63826,0.007513674
63827,0.087810226
63828,0.0075223586
63829,0.0033601215
63830,0.24911189
63831,0.04135951
63832,0.8574436
63833,0.018388888
63834,0.08878788
63835,0.001320108
63836,0.05744836
63837,0.049334474
63838,0.0022036699
63839,0.012416311
63840,0.905776
63841,0.054309882
63842,0.38051456
63843,0.9471236
63844,0.020873299
63845,0.7190112
63846,0.009578118
63847,0.00043282864
